15-10-12 17:41:24 Info         82 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         81 1756 ST-XX NxS5LK STARTUP |   ProfibusConfigurationFile ... [.\cpbslv38.2bf]
15-10-12 17:41:24 Info         80 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         79 1756 ST-XX NxS5LK STARTUP |   LkCnfPath ................... [.\LKs.cnf]
15-10-12 17:41:24 Info         78 1756 ST-XX NxS5LK STARTUP |   Asm450SlgCnfPath ............ [.\Asm450Slgs.cnf]
15-10-12 17:41:24 Info         77 1756 ST-XX NxS5LK STARTUP |   Im308cSlgCnfPath ............ [.\Im308cSlgs.cnf]
15-10-12 17:41:24 Info         76 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         75 1756 ST-XX NxS5LK STARTUP |   StartupLogFile .............. [.\NxS5LK.Startup.LOG]
15-10-12 17:41:24 Info         74 1756 ST-XX NxS5LK STARTUP |   UseStartupLogFile ........... [1]
15-10-12 17:41:24 Info         73 1756 ST-XX NxS5LK STARTUP |   StartupLogFileSizeMinB ...... [524288]
15-10-12 17:41:24 Info         72 1756 ST-XX NxS5LK STARTUP |   StartupLogFileSizeMaxB ...... [1048576]
15-10-12 17:41:24 Info         71 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         70 1756 ST-XX NxS5LK STARTUP |   LogFile ..................... [.\NxS5LK.LOG]
15-10-12 17:41:24 Info         69 1756 ST-XX NxS5LK STARTUP |   UseLogFile .................. [0]
15-10-12 17:41:24 Info         68 1756 ST-XX NxS5LK STARTUP |   LogFileSizeMinB ............. [524288]
15-10-12 17:41:24 Info         67 1756 ST-XX NxS5LK STARTUP |   LogFileSizeMaxB ............. [1048576]
15-10-12 17:41:24 Info         66 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         65 1756 ST-XX NxS5LK STARTUP |   InfoLogFile ................. [.\NxS5LK.Info.LOG]
15-10-12 17:41:24 Info         64 1756 ST-XX NxS5LK STARTUP |   UseInfoLogFile .............. [1]
15-10-12 17:41:24 Info         63 1756 ST-XX NxS5LK STARTUP |   InfoLogFileSizeMinB ......... [524288]
15-10-12 17:41:24 Info         62 1756 ST-XX NxS5LK STARTUP |   InfoLogFileSizeMaxB ......... [1048576]
15-10-12 17:41:24 Info         61 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         60 1756 ST-XX NxS5LK STARTUP | LK specific configuration
15-10-12 17:41:24 Info         59 1756 ST-XX NxS5LK STARTUP |   FirstLkAliveMsgDelaySec ..... [10]
15-10-12 17:41:24 Info         58 1756 ST-XX NxS5LK STARTUP |   LkAliveMsgIntervalSec ....... [28]
15-10-12 17:41:24 Info         57 1756 ST-XX NxS5LK STARTUP |   LkAliveMsgJitterSec ......... [2]
15-10-12 17:41:24 Info         56 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         55 1756 ST-XX NxS5LK STARTUP |   EnqueueTimeoutMSec .......... [5000]
15-10-12 17:41:24 Info         54 1756 ST-XX NxS5LK STARTUP |   DequeueTimeoutMSec .......... [2500]
15-10-12 17:41:24 Info         53 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         52 1756 ST-XX NxS5LK STARTUP |   VHFallbackIntervalSec ....... [0]
15-10-12 17:41:24 Info         51 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         50 1756 ST-XX NxS5LK STARTUP |   KeepAliveMSec ............... [60000]
15-10-12 17:41:24 Info         49 1756 ST-XX NxS5LK STARTUP |   TcpNoDelay .................. [1]
15-10-12 17:41:24 Info         48 1756 ST-XX NxS5LK STARTUP |   SendBufferSize .............. [0]
15-10-12 17:41:24 Info         47 1756 ST-XX NxS5LK STARTUP |   PauseAfterSendMSec .......... [0]
15-10-12 17:41:24 Info         46 1756 ST-XX NxS5LK STARTUP |   ConstantBufferSize .......... [0]
15-10-12 17:41:24 Info         45 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         44 1756 ST-XX NxS5LK STARTUP | SLG specific configuration
15-10-12 17:41:24 Info         43 1756 ST-XX NxS5LK STARTUP |   WaitForReadyIntervalMSec ......... [20]
15-10-12 17:41:24 Info         42 1756 ST-XX NxS5LK STARTUP |   WaitForReadyTimeoutMSec .......... [1000]
15-10-12 17:41:24 Info         41 1756 ST-XX NxS5LK STARTUP |   WaitForCmdIntervalMSec ........... [20]
15-10-12 17:41:24 Info         40 1756 ST-XX NxS5LK STARTUP |   WaitForCmdTimeoutMSec ............ [1000]
15-10-12 17:41:24 Info         39 1756 ST-XX NxS5LK STARTUP |   WaitForResultIntervalMSec ........ [50]
15-10-12 17:41:24 Info         38 1756 ST-XX NxS5LK STARTUP |   WaitForResultTimeoutMSec ......... [1000]
15-10-12 17:41:24 Info         37 1756 ST-XX NxS5LK STARTUP |   WaitForResetCmdIntervalMSec ...... [20]
15-10-12 17:41:24 Info         36 1756 ST-XX NxS5LK STARTUP |   WaitForResetCmdTimeoutMSec ....... [1000]
15-10-12 17:41:24 Info         35 1756 ST-XX NxS5LK STARTUP |   WaitForResetResultIntervalMSec ... [50]
15-10-12 17:41:24 Info         34 1756 ST-XX NxS5LK STARTUP |   WaitForResetResultTimeoutMSec .... [1000]
15-10-12 17:41:24 Info         33 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         32 1756 ST-XX NxS5LK STARTUP |   CheckSlaveActiveIntervalMSec ..... [2500]
15-10-12 17:41:24 Info         31 1756 ST-XX NxS5LK STARTUP |   ResetOnFailureStatusIntervalMSec . [1000]
15-10-12 17:41:24 Info         30 1756 ST-XX NxS5LK STARTUP |   WagonReadTimeoutMSec ............. [300000]
15-10-12 17:41:24 Info         29 1756 ST-XX NxS5LK STARTUP |   UseNextAfterReadWagon ............ [1]
15-10-12 17:41:24 Info         28 1756 ST-XX NxS5LK STARTUP |   LastWagonLifeTimeSec ............. [0]
15-10-12 17:41:24 Info         27 1756 ST-XX NxS5LK STARTUP |   UseANWTrigger .................... [1]
15-10-12 17:41:24 Info         26 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         25 1756 ST-XX NxS5LK STARTUP |   FirstSlgAliveMsgDelaySec ......... [60]
15-10-12 17:41:24 Info         24 1756 ST-XX NxS5LK STARTUP |   SlgAliveMsgIntervalSec ........... [1800]
15-10-12 17:41:24 Info         23 1756 ST-XX NxS5LK STARTUP |   SlgAliveMsgJitterSec ............. [30]
15-10-12 17:41:24 Info         22 1756 ST-XX NxS5LK STARTUP |   WagonReadIntervalMSec (IM308C) ... [250]
15-10-12 17:41:24 Info         21 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         20 1756 ST-XX NxS5LK STARTUP |   SlgStatusRepetitionsForOk ........ [0]
15-10-12 17:41:24 Info         19 1756 ST-XX NxS5LK STARTUP |   SlgStatusRepetitionsForFailure ... [3]
15-10-12 17:41:24 Info         18 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         17 1756 ST-XX NxS5LK STARTUP |   UseDST ........................... [0]
15-10-12 17:41:24 Info         16 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         15 1756 ST-XX NxS5LK STARTUP |   AbbaMode ......................... [0]
15-10-12 17:41:24 Info         14 1756 ST-XX NxS5LK STARTUP |   WriteMode ........................ [0]
15-10-12 17:41:24 Info         13 1756 ST-XX NxS5LK STARTUP |   WriteWagon ....................... [971]
15-10-12 17:41:24 Info         12 1756 ST-XX NxS5LK STARTUP | 
15-10-12 17:41:24 Info         11 1756 ST-XX NxS5LK STARTUP |   ResetOptionSampleTimeBase ..... [0]
15-10-12 17:41:24 Info         10 1756 ST-XX NxS5LK STARTUP |   ResetOptionSampleTimeFactor ... [0]
15-10-12 17:41:24 Info          9 1756 ST-XX NxS5LK STARTUP |   ResetOptionANWCheckMode ....... [1]
15-10-12 17:41:24 Info          8 1756 ST-XX NxS5LK STARTUP |   ResetOptionANWCheckFW ......... [1]
15-10-12 17:41:24 Info          7 1756 ST-XX NxS5LK STARTUP |   ResetOptionECCCheck ........... [0]
15-10-12 17:41:24 Info          6 1756 ST-XX NxS5LK STARTUP |   ResetOptionMOBYMode ........... [9]
15-10-12 17:41:24 Info          5 1756 ST-XX NxS5LK STARTUP |   ResetOptionSLGChoice .......... [0]
15-10-12 17:41:24 Info          4 1756 ST-XX NxS5LK STARTUP |   ResetOptionDAFunction ......... [0]
15-10-12 17:41:24 Info          3 1756 ST-XX NxS5LK STARTUP |   ResetOptionFieldTest .......... [0]
15-10-12 17:41:24 Info          2 1756 ST-XX NxS5LK STARTUP |   ResetOptionMDSTimeout ......... [0]
15-10-12 17:41:24 Info          1 1756 ST-XX NxS5LK STARTUP |   ResetOptionClearErrorLED ...... [1]
15-10-12 17:41:24 Info          0 1756 ST-XX NxS5LK STARTUP | InitiateDpCommunication(): PROFIBUS Initialization. g_CpName[CP_L2_1:] g_DataBaseFilePath[(null)]
15-10-12 17:41:27 Info          0 1756 ST-XX NxS5LK STARTUP | InitiateDpCommunication(): DP_start_cp SUCCEEDED.
15-10-12 17:41:28 Info          0 1756 ST-XX NxS5LK STARTUP | InitiateDpCommunication(): DP_open SUCCEEDED. g_dwUserHandle[0x00000001 / 1]
15-10-12 17:41:28 Info          0 1756 ST-XX NxS5LK STARTUP | InitiateDpCommunication(): DP_get_pointer SUCCEEDED. g_pDpRam[0x01980000]
15-10-12 17:41:28 Info          0 1756 ST-XX NxS5LK STARTUP | ChangeMasterStateTo(): desiredMasterState[4] reached.
15-10-12 17:41:28 Info          0 1756 ST-XX NxS5LK STARTUP | InitiateDpCommunication(): PROFIBUS Initialization successful.
19-06-27 12:28:05 Info          0 5356 ST-FPO NxS5LK STARTUP | Global configuration
19-06-27 12:28:05 Info         76 5356 ST-FPO NxS5LK STARTUP |   RegistryPath ...... [SYSTEM\CurrentControlSet\Services\NxS5LK\Parameters]
19-06-27 12:28:05 Info         83 5356 ST-FPO NxS5LK STARTUP |   LkRegistryPath .... [SYSTEM\CurrentControlSet\Services\NxS5LK\Parameters\LK]
19-06-27 12:28:05 Info         82 5356 ST-FPO NxS5LK STARTUP |   SlgRegistryPath ... [SYSTEM\CurrentControlSet\Services\NxS5LK\Parameters\SLG]
19-06-27 12:28:05 Info         81 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         80 5356 ST-FPO NxS5LK STARTUP |   ProfibusConfigurationFile ... [.\cpbslv38.2bf]
19-06-27 12:28:05 Info         79 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         78 5356 ST-FPO NxS5LK STARTUP |   LkCnfPath ................... [.\LKs.cnf]
19-06-27 12:28:05 Info         77 5356 ST-FPO NxS5LK STARTUP |   Asm450SlgCnfPath ............ [.\Asm450Slgs.cnf]
19-06-27 12:28:05 Info         76 5356 ST-FPO NxS5LK STARTUP |   Im308cSlgCnfPath ............ [.\Im308cSlgs.cnf]
19-06-27 12:28:05 Info         75 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         74 5356 ST-FPO NxS5LK STARTUP |   StartupLogFile .............. [.\NxS5LK.Startup.LOG]
19-06-27 12:28:05 Info         73 5356 ST-FPO NxS5LK STARTUP |   UseStartupLogFile ........... [1]
19-06-27 12:28:05 Info         73 5356 ST-FPO NxS5LK STARTUP |   StartupLogFileSizeMinB ...... [524288]
19-06-27 12:28:05 Info         72 5356 ST-FPO NxS5LK STARTUP |   StartupLogFileSizeMaxB ...... [1048576]
19-06-27 12:28:05 Info         71 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         70 5356 ST-FPO NxS5LK STARTUP |   LogFile ..................... [.\NxS5LK.LOG]
19-06-27 12:28:05 Info         69 5356 ST-FPO NxS5LK STARTUP |   UseLogFile .................. [0]
19-06-27 12:28:05 Info         68 5356 ST-FPO NxS5LK STARTUP |   LogFileSizeMinB ............. [524288]
19-06-27 12:28:05 Info         67 5356 ST-FPO NxS5LK STARTUP |   LogFileSizeMaxB ............. [1048576]
19-06-27 12:28:05 Info         66 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         65 5356 ST-FPO NxS5LK STARTUP |   InfoLogFile ................. [.\NxS5LK.Info.LOG]
19-06-27 12:28:05 Info         64 5356 ST-FPO NxS5LK STARTUP |   UseInfoLogFile .............. [1]
19-06-27 12:28:05 Info         63 5356 ST-FPO NxS5LK STARTUP |   InfoLogFileSizeMinB ......... [524288]
19-06-27 12:28:05 Info         62 5356 ST-FPO NxS5LK STARTUP |   InfoLogFileSizeMaxB ......... [1048576]
19-06-27 12:28:05 Info         61 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         60 5356 ST-FPO NxS5LK STARTUP | LK specific configuration
19-06-27 12:28:05 Info         59 5356 ST-FPO NxS5LK STARTUP |   FirstLkAliveMsgDelaySec ..... [10]
19-06-27 12:28:05 Info         58 5356 ST-FPO NxS5LK STARTUP |   LkAliveMsgIntervalSec ....... [28]
19-06-27 12:28:05 Info         57 5356 ST-FPO NxS5LK STARTUP |   LkAliveMsgJitterSec ......... [2]
19-06-27 12:28:05 Info         57 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         56 5356 ST-FPO NxS5LK STARTUP |   EnqueueTimeoutMSec .......... [5000]
19-06-27 12:28:05 Info         55 5356 ST-FPO NxS5LK STARTUP |   DequeueTimeoutMSec .......... [2500]
19-06-27 12:28:05 Info         54 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         53 5356 ST-FPO NxS5LK STARTUP |   VHFallbackIntervalSec ....... [0]
19-06-27 12:28:05 Info         52 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         51 5356 ST-FPO NxS5LK STARTUP |   KeepAliveMSec ............... [60000]
19-06-27 12:28:05 Info         50 5356 ST-FPO NxS5LK STARTUP |   TcpNoDelay .................. [1]
19-06-27 12:28:05 Info         49 5356 ST-FPO NxS5LK STARTUP |   SendBufferSize .............. [0]
19-06-27 12:28:05 Info         48 5356 ST-FPO NxS5LK STARTUP |   PauseAfterSendMSec .......... [250]
19-06-27 12:28:05 Info         47 5356 ST-FPO NxS5LK STARTUP |   ConstantBufferSize .......... [26]
19-06-27 12:28:05 Info         46 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         45 5356 ST-FPO NxS5LK STARTUP | SLG specific configuration
19-06-27 12:28:05 Info         44 5356 ST-FPO NxS5LK STARTUP |   WaitForReadyIntervalMSec ......... [20]
19-06-27 12:28:05 Info         43 5356 ST-FPO NxS5LK STARTUP |   WaitForReadyTimeoutMSec .......... [1000]
19-06-27 12:28:05 Info         42 5356 ST-FPO NxS5LK STARTUP |   WaitForCmdIntervalMSec ........... [20]
19-06-27 12:28:05 Info         41 5356 ST-FPO NxS5LK STARTUP |   WaitForCmdTimeoutMSec ............ [1000]
19-06-27 12:28:05 Info         40 5356 ST-FPO NxS5LK STARTUP |   WaitForResultIntervalMSec ........ [50]
19-06-27 12:28:05 Info         39 5356 ST-FPO NxS5LK STARTUP |   WaitForResultTimeoutMSec ......... [1000]
19-06-27 12:28:05 Info         38 5356 ST-FPO NxS5LK STARTUP |   WaitForResetCmdIntervalMSec ...... [20]
19-06-27 12:28:05 Info         37 5356 ST-FPO NxS5LK STARTUP |   WaitForResetCmdTimeoutMSec ....... [1000]
19-06-27 12:28:05 Info         36 5356 ST-FPO NxS5LK STARTUP |   WaitForResetResultIntervalMSec ... [50]
19-06-27 12:28:05 Info         35 5356 ST-FPO NxS5LK STARTUP |   WaitForResetResultTimeoutMSec .... [1000]
19-06-27 12:28:05 Info         34 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         33 5356 ST-FPO NxS5LK STARTUP |   CheckSlaveActiveIntervalMSec ..... [2500]
19-06-27 12:28:05 Info         32 5356 ST-FPO NxS5LK STARTUP |   ResetOnFailureStatusIntervalMSec . [1000]
19-06-27 12:28:05 Info         31 5356 ST-FPO NxS5LK STARTUP |   WagonReadTimeoutMSec ............. [300000]
19-06-27 12:28:05 Info         30 5356 ST-FPO NxS5LK STARTUP |   UseNextAfterReadWagon ............ [1]
19-06-27 12:28:05 Info         29 5356 ST-FPO NxS5LK STARTUP |   LastWagonLifeTimeSec ............. [0]
19-06-27 12:28:05 Info         28 5356 ST-FPO NxS5LK STARTUP |   UseANWTrigger .................... [1]
19-06-27 12:28:05 Info         27 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         26 5356 ST-FPO NxS5LK STARTUP |   FirstSlgAliveMsgDelaySec ......... [60]
19-06-27 12:28:05 Info         25 5356 ST-FPO NxS5LK STARTUP |   SlgAliveMsgIntervalSec ........... [1800]
19-06-27 12:28:05 Info         24 5356 ST-FPO NxS5LK STARTUP |   SlgAliveMsgJitterSec ............. [30]
19-06-27 12:28:05 Info         23 5356 ST-FPO NxS5LK STARTUP |   WagonReadIntervalMSec (IM308C) ... [250]
19-06-27 12:28:05 Info         22 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         21 5356 ST-FPO NxS5LK STARTUP |   SlgStatusRepetitionsForOk ........ [0]
19-06-27 12:28:05 Info         20 5356 ST-FPO NxS5LK STARTUP |   SlgStatusRepetitionsForFailure ... [3]
19-06-27 12:28:05 Info         19 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         18 5356 ST-FPO NxS5LK STARTUP |   UseDST ........................... [0]
19-06-27 12:28:05 Info         17 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         16 5356 ST-FPO NxS5LK STARTUP |   AbbaMode ......................... [0]
19-06-27 12:28:05 Info         15 5356 ST-FPO NxS5LK STARTUP |   WriteMode ........................ [0]
19-06-27 12:28:05 Info         14 5356 ST-FPO NxS5LK STARTUP |   WriteWagon ....................... [971]
19-06-27 12:28:05 Info         13 5356 ST-FPO NxS5LK STARTUP | 
19-06-27 12:28:05 Info         12 5356 ST-FPO NxS5LK STARTUP |   ResetOptionSampleTimeBase ..... [0]
19-06-27 12:28:05 Info         11 5356 ST-FPO NxS5LK STARTUP |   ResetOptionSampleTimeFactor ... [0]
19-06-27 12:28:05 Info         10 5356 ST-FPO NxS5LK STARTUP |   ResetOptionANWCheckMode ....... [1]
19-06-27 12:28:05 Info          9 5356 ST-FPO NxS5LK STARTUP |   ResetOptionANWCheckFW ......... [1]
19-06-27 12:28:05 Info          8 5356 ST-FPO NxS5LK STARTUP |   ResetOptionECCCheck ........... [0]
19-06-27 12:28:05 Info          7 5356 ST-FPO NxS5LK STARTUP |   ResetOptionMOBYMode ........... [9]
19-06-27 12:28:05 Info          6 5356 ST-FPO NxS5LK STARTUP |   ResetOptionSLGChoice .......... [0]
19-06-27 12:28:05 Info          5 5356 ST-FPO NxS5LK STARTUP |   ResetOptionDAFunction ......... [0]
19-06-27 12:28:05 Info          4 5356 ST-FPO NxS5LK STARTUP |   ResetOptionFieldTest .......... [0]
19-06-27 12:28:05 Info          3 5356 ST-FPO NxS5LK STARTUP |   ResetOptionMDSTimeout ......... [0]
19-06-27 12:28:05 Info          2 5356 ST-FPO NxS5LK STARTUP |   ResetOptionClearErrorLED ...... [1]
19-06-27 12:28:05 Info          1 5356 ST-FPO NxS5LK STARTUP | InitiateDpCommunication(): PROFIBUS Initialization. g_CpName[CP_L2_1:] g_DataBaseFilePath[(null)]
19-06-27 12:28:05 Info          0 5356 ST-FPO NxS5LK STARTUP | InitiateDpCommunication(): DP_start_cp SUCCEEDED.
19-06-27 12:28:05 Info          0 5356 ST-FPO NxS5LK STARTUP | InitiateDpCommunication(): DP_open SUCCEEDED. g_dwUserHandle[0x00000001 / 1]
19-06-27 12:28:05 Info          0 5356 ST-FPO NxS5LK STARTUP | InitiateDpCommunication(): DP_get_pointer SUCCEEDED. g_pDpRam[0x01850000]
19-06-27 12:28:05 Info          0 5356 ST-FPO NxS5LK STARTUP | ChangeMasterStateTo(): desiredMasterState[4] reached.
19-06-27 12:28:05 Info          0 5356 ST-FPO NxS5LK STARTUP | InitiateDpCommunication(): PROFIBUS Initialization successful.
19-06-27 12:40:30 Info          0 1620 ST-FPO NxS5LK STARTUP | Global configuration
19-06-27 12:40:30 Info         84 1620 ST-FPO NxS5LK STARTUP |   RegistryPath ...... [SYSTEM\CurrentControlSet\Services\NxS5LK\Parameters]
19-06-27 12:40:30 Info         83 1620 ST-FPO NxS5LK STARTUP |   LkRegistryPath .... [SYSTEM\CurrentControlSet\Services\NxS5LK\Parameters\LK]
19-06-27 12:40:30 Info         82 1620 ST-FPO NxS5LK STARTUP |   SlgRegistryPath ... [SYSTEM\CurrentControlSet\Services\NxS5LK\Parameters\SLG]
19-06-27 12:40:30 Info         81 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         80 1620 ST-FPO NxS5LK STARTUP |   ProfibusConfigurationFile ... [.\cpbslv38.2bf]
19-06-27 12:40:30 Info         79 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         78 1620 ST-FPO NxS5LK STARTUP |   LkCnfPath ................... [.\LKs.cnf]
19-06-27 12:40:30 Info         77 1620 ST-FPO NxS5LK STARTUP |   Asm450SlgCnfPath ............ [.\Asm450Slgs.cnf]
19-06-27 12:40:30 Info         76 1620 ST-FPO NxS5LK STARTUP |   Im308cSlgCnfPath ............ [.\Im308cSlgs.cnf]
19-06-27 12:40:30 Info         75 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         74 1620 ST-FPO NxS5LK STARTUP |   StartupLogFile .............. [.\NxS5LK.Startup.LOG]
19-06-27 12:40:30 Info         73 1620 ST-FPO NxS5LK STARTUP |   UseStartupLogFile ........... [1]
19-06-27 12:40:30 Info         72 1620 ST-FPO NxS5LK STARTUP |   StartupLogFileSizeMinB ...... [524288]
19-06-27 12:40:30 Info         71 1620 ST-FPO NxS5LK STARTUP |   StartupLogFileSizeMaxB ...... [1048576]
19-06-27 12:40:30 Info         70 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         69 1620 ST-FPO NxS5LK STARTUP |   LogFile ..................... [.\NxS5LK.LOG]
19-06-27 12:40:30 Info         68 1620 ST-FPO NxS5LK STARTUP |   UseLogFile .................. [0]
19-06-27 12:40:30 Info         67 1620 ST-FPO NxS5LK STARTUP |   LogFileSizeMinB ............. [524288]
19-06-27 12:40:30 Info         66 1620 ST-FPO NxS5LK STARTUP |   LogFileSizeMaxB ............. [1048576]
19-06-27 12:40:30 Info         65 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         64 1620 ST-FPO NxS5LK STARTUP |   InfoLogFile ................. [.\NxS5LK.Info.LOG]
19-06-27 12:40:30 Info         63 1620 ST-FPO NxS5LK STARTUP |   UseInfoLogFile .............. [1]
19-06-27 12:40:30 Info         62 1620 ST-FPO NxS5LK STARTUP |   InfoLogFileSizeMinB ......... [524288]
19-06-27 12:40:30 Info         61 1620 ST-FPO NxS5LK STARTUP |   InfoLogFileSizeMaxB ......... [1048576]
19-06-27 12:40:30 Info         60 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         59 1620 ST-FPO NxS5LK STARTUP | LK specific configuration
19-06-27 12:40:30 Info         58 1620 ST-FPO NxS5LK STARTUP |   FirstLkAliveMsgDelaySec ..... [10]
19-06-27 12:40:30 Info         57 1620 ST-FPO NxS5LK STARTUP |   LkAliveMsgIntervalSec ....... [28]
19-06-27 12:40:30 Info         56 1620 ST-FPO NxS5LK STARTUP |   LkAliveMsgJitterSec ......... [2]
19-06-27 12:40:30 Info         55 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         54 1620 ST-FPO NxS5LK STARTUP |   EnqueueTimeoutMSec .......... [5000]
19-06-27 12:40:30 Info         53 1620 ST-FPO NxS5LK STARTUP |   DequeueTimeoutMSec .......... [2500]
19-06-27 12:40:30 Info         52 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         51 1620 ST-FPO NxS5LK STARTUP |   VHFallbackIntervalSec ....... [0]
19-06-27 12:40:30 Info         50 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         49 1620 ST-FPO NxS5LK STARTUP |   KeepAliveMSec ............... [60000]
19-06-27 12:40:30 Info         48 1620 ST-FPO NxS5LK STARTUP |   TcpNoDelay .................. [1]
19-06-27 12:40:30 Info         47 1620 ST-FPO NxS5LK STARTUP |   SendBufferSize .............. [0]
19-06-27 12:40:30 Info         46 1620 ST-FPO NxS5LK STARTUP |   PauseAfterSendMSec .......... [250]
19-06-27 12:40:30 Info         45 1620 ST-FPO NxS5LK STARTUP |   ConstantBufferSize .......... [26]
19-06-27 12:40:30 Info         44 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         43 1620 ST-FPO NxS5LK STARTUP | SLG specific configuration
19-06-27 12:40:30 Info         42 1620 ST-FPO NxS5LK STARTUP |   WaitForReadyIntervalMSec ......... [20]
19-06-27 12:40:30 Info         41 1620 ST-FPO NxS5LK STARTUP |   WaitForReadyTimeoutMSec .......... [1000]
19-06-27 12:40:30 Info         40 1620 ST-FPO NxS5LK STARTUP |   WaitForCmdIntervalMSec ........... [20]
19-06-27 12:40:30 Info         39 1620 ST-FPO NxS5LK STARTUP |   WaitForCmdTimeoutMSec ............ [1000]
19-06-27 12:40:30 Info         38 1620 ST-FPO NxS5LK STARTUP |   WaitForResultIntervalMSec ........ [50]
19-06-27 12:40:30 Info         37 1620 ST-FPO NxS5LK STARTUP |   WaitForResultTimeoutMSec ......... [1000]
19-06-27 12:40:30 Info         36 1620 ST-FPO NxS5LK STARTUP |   WaitForResetCmdIntervalMSec ...... [20]
19-06-27 12:40:30 Info         35 1620 ST-FPO NxS5LK STARTUP |   WaitForResetCmdTimeoutMSec ....... [1000]
19-06-27 12:40:30 Info         34 1620 ST-FPO NxS5LK STARTUP |   WaitForResetResultIntervalMSec ... [50]
19-06-27 12:40:30 Info         33 1620 ST-FPO NxS5LK STARTUP |   WaitForResetResultTimeoutMSec .... [1000]
19-06-27 12:40:30 Info         32 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         31 1620 ST-FPO NxS5LK STARTUP |   CheckSlaveActiveIntervalMSec ..... [2500]
19-06-27 12:40:30 Info         30 1620 ST-FPO NxS5LK STARTUP |   ResetOnFailureStatusIntervalMSec . [1000]
19-06-27 12:40:30 Info         29 1620 ST-FPO NxS5LK STARTUP |   WagonReadTimeoutMSec ............. [300000]
19-06-27 12:40:30 Info         28 1620 ST-FPO NxS5LK STARTUP |   UseNextAfterReadWagon ............ [1]
19-06-27 12:40:30 Info         27 1620 ST-FPO NxS5LK STARTUP |   LastWagonLifeTimeSec ............. [0]
19-06-27 12:40:30 Info         26 1620 ST-FPO NxS5LK STARTUP |   UseANWTrigger .................... [1]
19-06-27 12:40:30 Info         25 1620 ST-FPO NxS5LK STARTUP | 
19-06-27 12:40:30 Info         24 1620 ST-FPO NxS5LK STARTUP |   FirstSlgAliveMsgDelaySec ......... [60]
19-06-27 12:40:30 Info         23 1620 ST-FPO NxS5LK STARTUP |   SlgAliveMsgIntervalSec ........... [1800]
19-06-27 12:40:30 Info         22 1620 ST-FPO NxS5LK STARTUP |   SlgAliveMsgJitterSec ............. [30]
19-06-27 12:40:30 Info         21 1620 ST-FPO NxS5LK STARTUP |   WagonReadIntervalMSec (IM308C) ... [250]
19-06-27 12:40:30 Info         20 1620 ST-FPO NxS5LK STARTUP | 
